org_id,slug,name,url,headquarters_country,industry,employee_count_int,jobs_count,teams_count,is_it_services,is_professional_services,tags,is_b2b,is_b2c,is_digital_native,is_ai_native,sales-development-representative_people,sales-development-representative_people_link,sales-development-representative_growth_yoy,sales-development-representative_growth_yoy_link,sales_people,sales_people_link,sales_growth_yoy,sales_growth_yoy_link,account-executive_people,account-executive_people_link,account-executive_growth_yoy,account-executive_growth_yoy_link,revenue-operations_people,revenue-operations_people_link,revenue-operations_growth_yoy,revenue-operations_growth_yoy_link,marketing_people,marketing_people_link,marketing_growth_yoy,marketing_growth_yoy_link,gtm-enrichment-and-signals_teams,gtm-enrichment-and-signals_teams_link,account-based-marketing-platforms_teams,account-based-marketing-platforms_teams_link,sales-and-lead-generation-tools_teams,sales-and-lead-generation-tools_teams_link,hightouch_teams,hightouch_teams_link,d-b_teams,d-b_teams_link,generative_ai_x_relevant_tech_jobposts,generative_ai_x_relevant_tech_jobposts_link,generative_ai_x_relevant_persona_jobposts,generative_ai_x_relevant_persona_jobposts_link,digital_transformation_x_relevant_tech_jobposts,digital_transformation_x_relevant_tech_jobposts_link,digital_transformation_x_relevant_persona_jobposts,digital_transformation_x_relevant_persona_jobposts_link,sales-development-representative_pct,sales-development-representative_pct_link,sales_pct,sales_pct_link,account-executive_pct,account-executive_pct_link,revenue-operations_pct,revenue-operations_pct_link,marketing_pct,marketing_pct_link,gtm-enrichment-and-signals_team_pct,gtm-enrichment-and-signals_team_pct_link,account-based-marketing-platforms_team_pct,account-based-marketing-platforms_team_pct_link,sales-and-lead-generation-tools_team_pct,sales-and-lead-generation-tools_team_pct_link,hightouch_team_pct,hightouch_team_pct_link,d-b_team_pct,d-b_team_pct_link,funding_total_raised,funding_last_round_raised,funding_last_round_type,funding_last_round_date,funding_days_since_last_round,crm_account_id,crm_account_name,crm_url,account_category,is_icp_gold,plg_signups,plg_users_4w,plg_queries_4w,ws_fit,ws_fit_reason,ws_filter_provider
176511,bizzdesign,Bizzdesign,bizzdesign.com,NL,Professional Services,364,318,79,0,1,b2b|is_private_equity_owned|digital_native|professional_services,1,0,1,0,8.0,https://sumble.com/l/org/PUwShErYXvxV/people,0.4,https://sumble.com/l/org/PUwShErYXvxV/trends/job_functions_people,90.0,https://sumble.com/l/org/dcgy7q02zXU7/people,0.25,https://sumble.com/l/org/dcgy7q02zXU7/trends/job_functions_people,11.0,https://sumble.com/l/org/t2PRGs4tLJz/people,0.222,https://sumble.com/l/org/t2PRGs4tLJz/trends/job_functions_people,6.0,https://sumble.com/l/org/yGDaUM8ANVe/people,0.5,https://sumble.com/l/org/yGDaUM8ANVe/trends/job_functions_people,27.0,https://sumble.com/l/org/UgvpKwND2uuA/people,0.421,https://sumble.com/l/org/UgvpKwND2uuA/trends/job_functions_people,3.0,https://sumble.com/l/org/stMVyJ6y1f8w/teams,2.0,https://sumble.com/l/org/eBk9VSiKND0F/teams,2.0,https://sumble.com/l/org/1QResiV35tBB/teams,0.0,https://sumble.com/l/org/2dUWImNxFhLz/teams,0.0,https://sumble.com/l/org/EnT8f79rxH5k/teams,0.0,https://sumble.com/l/org/yGDaUM8ANtmT/jobs,0.0,https://sumble.com/l/org/iFt1NXki8S2L/jobs,0.0,https://sumble.com/l/org/nkX5zNbH4Fw4/jobs,0.0,https://sumble.com/l/org/7AoUrlF2RODj/jobs,2.198,https://sumble.com/l/org/PUwShErYXvxV/people,24.725,https://sumble.com/l/org/dcgy7q02zXU7/people,3.022,https://sumble.com/l/org/t2PRGs4tLJz/people,1.648,https://sumble.com/l/org/yGDaUM8ANVe/people,7.418,https://sumble.com/l/org/UgvpKwND2uuA/people,3.797,https://sumble.com/l/org/stMVyJ6y1f8w/teams,2.532,https://sumble.com/l/org/eBk9VSiKND0F/teams,2.532,https://sumble.com/l/org/1QResiV35tBB/teams,0.0,https://sumble.com/l/org/2dUWImNxFhLz/teams,0.0,https://sumble.com/l/org/EnT8f79rxH5k/teams,0,0,,,,,,bizzdesign.com,unallocated,0,1,0,0,,,
429,synopsys,Synopsys Inc,synopsys.com,US,Professional Services,20330,17349,1819,0,1,is_public_company|b2b|digital_native|professional_services,1,0,1,0,11.0,https://sumble.com/l/org/s80yJ6y1ciX/people,0.375,https://sumble.com/l/org/s80yJ6y1ciX/trends/job_functions_people,948.0,https://sumble.com/l/org/F9481AWOeRb/people,0.293,https://sumble.com/l/org/F9481AWOeRb/trends/job_functions_people,229.0,https://sumble.com/l/org/Owj6k5uQD0/people,1.12,https://sumble.com/l/org/Owj6k5uQD0/trends/job_functions_people,114.0,https://sumble.com/l/org/QCotYFoSz1/people,0.456,https://sumble.com/l/org/QCotYFoSz1/trends/job_functions_people,217.0,https://sumble.com/l/org/t5LGs4tL44D/people,0.233,https://sumble.com/l/org/t5LGs4tL44D/trends/job_functions_people,6.0,https://sumble.com/l/org/ZYgQnq3pZaj/teams,0.0,https://sumble.com/l/org/7qMrlF2RO6q/teams,9.0,https://sumble.com/l/org/XSGZAEZGyVV/teams,0.0,https://sumble.com/l/org/ivrNXki8S2m/teams,0.0,https://sumble.com/l/org/hr39EllDJ6R/teams,0.0,https://sumble.com/l/org/QCotYFoSHt4/jobs,0.0,https://sumble.com/l/org/HPcxifU0Za4/jobs,0.0,https://sumble.com/l/org/K4x0wG2W6wj/jobs,0.0,https://sumble.com/l/org/8nucNanoMdh/jobs,0.054,https://sumble.com/l/org/s80yJ6y1ciX/people,4.663,https://sumble.com/l/org/F9481AWOeRb/people,1.126,https://sumble.com/l/org/Owj6k5uQD0/people,0.561,https://sumble.com/l/org/QCotYFoSz1/people,1.067,https://sumble.com/l/org/t5LGs4tL44D/people,0.33,https://sumble.com/l/org/ZYgQnq3pZaj/teams,0.0,https://sumble.com/l/org/7qMrlF2RO6q/teams,0.495,https://sumble.com/l/org/XSGZAEZGyVV/teams,0.0,https://sumble.com/l/org/ivrNXki8S2m/teams,0.0,https://sumble.com/l/org/hr39EllDJ6R/teams,0,0,,,,,,blackducksoftware.com,allocated,0,0,0,0,,,
313205,blackthorn-posting,Blackthorn,blackthorn.io,US,Professional Services,93,94,11,0,1,digital_native|is_venture_backed|b2b|professional_services,1,0,1,0,4.0,https://sumble.com/l/org/QgAmztYFoS7AP/people,1.0,https://sumble.com/l/org/QgAmztYFoS7AP/trends/job_functions_people,13.0,https://sumble.com/l/org/YTzHRCiT3zvoA/people,0.182,https://sumble.com/l/org/YTzHRCiT3zvoA/trends/job_functions_people,3.0,https://sumble.com/l/org/3dbfLiKLWcxz/people,-0.25,https://sumble.com/l/org/3dbfLiKLWcxz/trends/job_functions_people,0.0,https://sumble.com/l/org/OITXk6k5uQA8/people,0.0,,4.0,https://sumble.com/l/org/6jmZH2GR2wsso/people,0.0,https://sumble.com/l/org/6jmZH2GR2wsso/trends/job_functions_people,1.0,https://sumble.com/l/org/q25b0OSTDWzIo/teams,1.0,https://sumble.com/l/org/cu6NwAGXWujd5/teams,2.0,https://sumble.com/l/org/f6CJKqHqXpUGG/teams,0.0,https://sumble.com/l/org/xcfzVFnWtJot0/teams,0.0,https://sumble.com/l/org/UkRW6KwND25MA/teams,0.0,https://sumble.com/l/org/OITXk6k5uQwX2/jobs,0.0,https://sumble.com/l/org/lC90rSyCf8NhS/jobs,0.0,https://sumble.com/l/org/glWyNoInkj8lU/jobs,0.0,https://sumble.com/l/org/Cm3xM5RmDRVTH/jobs,4.301,https://sumble.com/l/org/QgAmztYFoS7AP/people,13.978,https://sumble.com/l/org/YTzHRCiT3zvoA/people,3.226,https://sumble.com/l/org/3dbfLiKLWcxz/people,0.0,https://sumble.com/l/org/OITXk6k5uQA8/people,4.301,https://sumble.com/l/org/6jmZH2GR2wsso/people,9.091,https://sumble.com/l/org/q25b0OSTDWzIo/teams,9.091,https://sumble.com/l/org/cu6NwAGXWujd5/teams,18.182,https://sumble.com/l/org/f6CJKqHqXpUGG/teams,0.0,https://sumble.com/l/org/xcfzVFnWtJot0/teams,0.0,https://sumble.com/l/org/UkRW6KwND25MA/teams,0,0,,,,,,blackthorn.io,unallocated,0,9,0,0,,,
596682,blink-operations,BlinkOps,blinkops.com,US,Scientific and Technical Services,94,113,15,0,0,b2b|is_venture_backed|digital_native,1,0,1,0,1.0,https://sumble.com/l/org/TyI3VmnkRrdVp/people,-0.5,https://sumble.com/l/org/TyI3VmnkRrdVp/trends/job_functions_people,29.0,https://sumble.com/l/org/k8bMQHB1JTZN3/people,0.933,https://sumble.com/l/org/k8bMQHB1JTZN3/trends/job_functions_people,9.0,https://sumble.com/l/org/E68l4f79rx0T/people,2.0,https://sumble.com/l/org/E68l4f79rx0T/trends/job_functions_people,0.0,https://sumble.com/l/org/btdHBXvECdjn/people,0.0,,2.0,https://sumble.com/l/org/XG7xRZAEZGXXh/people,0.0,https://sumble.com/l/org/XG7xRZAEZGXXh/trends/job_functions_people,3.0,https://sumble.com/l/org/JQNkrb4EWRDqp/teams,1.0,https://sumble.com/l/org/ir1JUNXki8SUb/teams,2.0,https://sumble.com/l/org/wZi07JJg46KII/teams,0.0,https://sumble.com/l/org/nN5a1zNbH4FWC/teams,0.0,https://sumble.com/l/org/u9L2YWVfjQRXV/teams,0.0,https://sumble.com/l/org/btdHBXvECdHeq/jobs,0.0,https://sumble.com/l/org/KxwBX0wG2W6Mz/jobs,0.0,https://sumble.com/l/org/s0VdwyJ6y1faW/jobs,0.0,https://sumble.com/l/org/HcXDtxifU0Zad/jobs,1.064,https://sumble.com/l/org/TyI3VmnkRrdVp/people,30.851,https://sumble.com/l/org/k8bMQHB1JTZN3/people,9.574,https://sumble.com/l/org/E68l4f79rx0T/people,0.0,https://sumble.com/l/org/btdHBXvECdjn/people,2.128,https://sumble.com/l/org/XG7xRZAEZGXXh/people,20.0,https://sumble.com/l/org/JQNkrb4EWRDqp/teams,6.667,https://sumble.com/l/org/ir1JUNXki8SUb/teams,13.333,https://sumble.com/l/org/wZi07JJg46KII/teams,0.0,https://sumble.com/l/org/nN5a1zNbH4FWC/teams,0.0,https://sumble.com/l/org/u9L2YWVfjQRXV/teams,100000000,50000000,series_b,2025-07-28,317,,,blinkops.com,unallocated,0,3,0,0,,,
1761549,blipbr,Take Blip,blip.ai,ES,Professional Services,1357,643,156,0,1,digital_native|b2b|is_venture_backed|professional_services,1,0,1,0,36.0,https://sumble.com/l/org/DjPSiv6ePfuPy/people,-0.217,https://sumble.com/l/org/DjPSiv6ePfuPy/trends/job_functions_people,189.0,https://sumble.com/l/org/IXdyDjH5e7rYl/people,-0.026,https://sumble.com/l/org/IXdyDjH5e7rYl/trends/job_functions_people,52.0,https://sumble.com/l/org/yctRSUM8ANsa/people,0.043,https://sumble.com/l/org/yctRSUM8ANsa/trends/job_functions_people,33.0,https://sumble.com/l/org/P7yaxhErYXaD/people,0.0,https://sumble.com/l/org/P7yaxhErYXaD/trends/job_functions_people,53.0,https://sumble.com/l/org/hrUpF9EllDMMR/people,-0.036,https://sumble.com/l/org/hrUpF9EllDMMR/trends/job_functions_people,6.0,https://sumble.com/l/org/WdsVHP7VyF5Ga/teams,0.0,https://sumble.com/l/org/Lse9blhY9acpM/teams,2.0,https://sumble.com/l/org/uN1ekWVfjQR55/teams,0.0,https://sumble.com/l/org/GT2WpgAT0ZqWL/teams,0.0,https://sumble.com/l/org/blE8IXvECdHJB/teams,0.0,https://sumble.com/l/org/P7yaxhErYXZwW/jobs,0.0,https://sumble.com/l/org/6Ji1R2GR2wlm9/jobs,0.0,https://sumble.com/l/org/fan57qHqXpUuN/jobs,2.0,https://sumble.com/l/org/jZ7UvesbEtQnK/jobs,2.653,https://sumble.com/l/org/DjPSiv6ePfuPy/people,13.928,https://sumble.com/l/org/IXdyDjH5e7rYl/people,3.832,https://sumble.com/l/org/yctRSUM8ANsa/people,2.432,https://sumble.com/l/org/P7yaxhErYXaD/people,3.906,https://sumble.com/l/org/hrUpF9EllDMMR/people,3.846,https://sumble.com/l/org/WdsVHP7VyF5Ga/teams,0.0,https://sumble.com/l/org/Lse9blhY9acpM/teams,1.282,https://sumble.com/l/org/uN1ekWVfjQR55/teams,0.0,https://sumble.com/l/org/GT2WpgAT0ZqWL/teams,0.0,https://sumble.com/l/org/blE8IXvECdHJB/teams,230000000,60000000,series_c,2024-11-19,568,,,blip.ai,unallocated,0,0,0,0,,,
2819,bmc-software,BMC Software,bmc.com,GB,Scientific and Technical Services,6708,3968,513,1,0,it_services|is_private_equity_owned|b2b,1,0,0,0,42.0,https://sumble.com/l/org/MWwDCGSbX53/people,0.367,https://sumble.com/l/org/MWwDCGSbX53/trends/job_functions_people,817.0,https://sumble.com/l/org/2NgImNxFTE4/people,0.005,https://sumble.com/l/org/2NgImNxFTE4/trends/job_functions_people,166.0,https://sumble.com/l/org/sQPyJ6y1XO/people,0.012,https://sumble.com/l/org/sQPyJ6y1XO/trends/job_functions_people,124.0,https://sumble.com/l/org/WsDP7VyFNT/people,0.109,https://sumble.com/l/org/WsDP7VyFNT/trends/job_functions_people,138.0,https://sumble.com/l/org/PyvhErYXMMY/people,0.143,https://sumble.com/l/org/PyvhErYXMMY/trends/job_functions_people,7.0,https://sumble.com/l/org/u1MWVfjQR3X/teams,4.0,https://sumble.com/l/org/ojkLXG0a2Ro/teams,4.0,https://sumble.com/l/org/4mRuK5YNcUU/teams,0.0,https://sumble.com/l/org/t6UGs4tLQcd/teams,0.0,https://sumble.com/l/org/JvTb4EWRDpA/teams,0.0,https://sumble.com/l/org/WsDP7VyF5dR/jobs,0.0,https://sumble.com/l/org/O3t6k5uQwUc/jobs,0.0,https://sumble.com/l/org/E9Xf79rxHDJ/jobs,0.0,https://sumble.com/l/org/IdojH5e7f6H/jobs,0.626,https://sumble.com/l/org/MWwDCGSbX53/people,12.179,https://sumble.com/l/org/2NgImNxFTE4/people,2.475,https://sumble.com/l/org/sQPyJ6y1XO/people,1.849,https://sumble.com/l/org/WsDP7VyFNT/people,2.057,https://sumble.com/l/org/PyvhErYXMMY/people,1.365,https://sumble.com/l/org/u1MWVfjQR3X/teams,0.78,https://sumble.com/l/org/ojkLXG0a2Ro/teams,0.78,https://sumble.com/l/org/4mRuK5YNcUU/teams,0.0,https://sumble.com/l/org/t6UGs4tLQcd/teams,0.0,https://sumble.com/l/org/JvTb4EWRDpA/teams,0,0,,,,,,bmc.com,unallocated,0,7,5,186,,,
50325,boomi,Boomi,boomi.com,US,,2153,1573,339,0,0,digital_native|is_private_equity_owned|b2b,1,0,1,0,73.0,https://sumble.com/l/org/Qy3GtYFoS7AP/people,0.233,https://sumble.com/l/org/Qy3GtYFoS7AP/trends/job_functions_people,515.0,https://sumble.com/l/org/Y8M5CiT3zvoA/people,0.158,https://sumble.com/l/org/Y8M5CiT3zvoA/trends/job_functions_people,232.0,https://sumble.com/l/org/36lNiKLWcxz/people,0.178,https://sumble.com/l/org/36lNiKLWcxz/trends/job_functions_people,61.0,https://sumble.com/l/org/OtH26k5uQA8/people,0.17,https://sumble.com/l/org/OtH26k5uQA8/trends/job_functions_people,94.0,https://sumble.com/l/org/6GxI2GR2wsso/people,0.106,https://sumble.com/l/org/6GxI2GR2wsso/trends/job_functions_people,17.0,https://sumble.com/l/org/qQk6OSTDWzIo/teams,1.0,https://sumble.com/l/org/crJ4AGXWujd5/teams,37.0,https://sumble.com/l/org/fZ0OqHqXpUGG/teams,0.0,https://sumble.com/l/org/xNa8FnWtJot0/teams,0.0,https://sumble.com/l/org/U920KwND25MA/teams,0.0,https://sumble.com/l/org/OtH26k5uQwX2/jobs,0.0,https://sumble.com/l/org/lxBYSyCf8NhS/jobs,0.0,https://sumble.com/l/org/g0dLoInkj8lU/jobs,4.0,https://sumble.com/l/org/CcDT5RmDRVTH/jobs,3.391,https://sumble.com/l/org/Qy3GtYFoS7AP/people,23.92,https://sumble.com/l/org/Y8M5CiT3zvoA/people,10.776,https://sumble.com/l/org/36lNiKLWcxz/people,2.833,https://sumble.com/l/org/OtH26k5uQA8/people,4.366,https://sumble.com/l/org/6GxI2GR2wsso/people,5.015,https://sumble.com/l/org/qQk6OSTDWzIo/teams,0.295,https://sumble.com/l/org/crJ4AGXWujd5/teams,10.914,https://sumble.com/l/org/fZ0OqHqXpUGG/teams,0.0,https://sumble.com/l/org/xNa8FnWtJot0/teams,0.0,https://sumble.com/l/org/U920KwND25MA/teams,0,0,,,,,,boomi.com,allocated,0,17,0,0,,,
2294,box,Box,box.com,US,Scientific and Technical Services,3107,3476,504,0,0,digital_native|is_public_company|is_private_equity_owned|b2b,1,0,1,0,82.0,https://sumble.com/l/org/YqqCiT3zwCO/people,0.128,https://sumble.com/l/org/YqqCiT3zwCO/trends/job_functions_people,616.0,https://sumble.com/l/org/UaaKwND2yrh/people,0.071,https://sumble.com/l/org/UaaKwND2yrh/trends/job_functions_people,360.0,https://sumble.com/l/org/MkkDCGSb3A/people,0.05,https://sumble.com/l/org/MkkDCGSb3A/trends/job_functions_people,48.0,https://sumble.com/l/org/pzzw5tEXWP/people,0.021,https://sumble.com/l/org/pzzw5tEXWP/trends/job_functions_people,115.0,https://sumble.com/l/org/w33JJg46qq1/people,0.065,https://sumble.com/l/org/w33JJg46qq1/trends/job_functions_people,11.0,https://sumble.com/l/org/annpZK3ib93/teams,11.0,https://sumble.com/l/org/nCCzNbH4Fwo/teams,11.0,https://sumble.com/l/org/V99aTjy5yww/teams,0.0,https://sumble.com/l/org/PllhErYXZsp/teams,0.0,https://sumble.com/l/org/cttAGXWujy1/teams,0.0,https://sumble.com/l/org/pzzw5tEX4ny/jobs,0.0,https://sumble.com/l/org/seeyJ6y1fwF/jobs,0.0,https://sumble.com/l/org/T22mnkRrCfs/jobs,2.0,https://sumble.com/l/org/Kpp0wG2W6Mb/jobs,2.639,https://sumble.com/l/org/YqqCiT3zwCO/people,19.826,https://sumble.com/l/org/UaaKwND2yrh/people,11.587,https://sumble.com/l/org/MkkDCGSb3A/people,1.545,https://sumble.com/l/org/pzzw5tEXWP/people,3.701,https://sumble.com/l/org/w33JJg46qq1/people,2.183,https://sumble.com/l/org/annpZK3ib93/teams,2.183,https://sumble.com/l/org/nCCzNbH4Fwo/teams,2.183,https://sumble.com/l/org/V99aTjy5yww/teams,0.0,https://sumble.com/l/org/PllhErYXZsp/teams,0.0,https://sumble.com/l/org/cttAGXWujy1/teams,0,0,,,,,,box.com,allocated,0,2,1,42,,,
1407425,braintrust-data,Braintrust,braintrustdata.com,US,Professional Services,136,80,8,0,1,digital_native|is_ai_native|b2b|is_venture_backed|professional_services,1,0,1,1,4.0,https://sumble.com/l/org/VQlYuaTjy5mhg/people,0.0,,42.0,https://sumble.com/l/org/QYsUitYFoS9qB/people,20.0,https://sumble.com/l/org/QYsUitYFoS9qB/trends/job_functions_people,23.0,https://sumble.com/l/org/43BMZuK5YNF4/people,0.0,,4.0,https://sumble.com/l/org/BOVp1RpqxX4G/people,3.0,https://sumble.com/l/org/BOVp1RpqxX4G/trends/job_functions_people,6.0,https://sumble.com/l/org/R6awsMXybNccH/people,5.0,https://sumble.com/l/org/R6awsMXybNccH/trends/job_functions_people,1.0,https://sumble.com/l/org/rqeamBvswyWHz/teams,0.0,https://sumble.com/l/org/UchnIKwND25Xl/teams,1.0,https://sumble.com/l/org/7fjVTrlF2RO99/teams,0.0,https://sumble.com/l/org/1xuPOsiV35taO/teams,0.0,https://sumble.com/l/org/YUFcDCiT3zgTP/teams,0.0,https://sumble.com/l/org/BOVp1RpqxXa6y/jobs,0.0,https://sumble.com/l/org/XlmszZAEZGytc/jobs,0.0,https://sumble.com/l/org/wgCThJJg46Kjd/jobs,0.0,https://sumble.com/l/org/tCyKNGs4tLQci/jobs,2.941,https://sumble.com/l/org/VQlYuaTjy5mhg/people,30.882,https://sumble.com/l/org/QYsUitYFoS9qB/people,16.912,https://sumble.com/l/org/43BMZuK5YNF4/people,2.941,https://sumble.com/l/org/BOVp1RpqxX4G/people,4.412,https://sumble.com/l/org/R6awsMXybNccH/people,12.5,https://sumble.com/l/org/rqeamBvswyWHz/teams,0.0,https://sumble.com/l/org/UchnIKwND25Xl/teams,12.5,https://sumble.com/l/org/7fjVTrlF2RO99/teams,0.0,https://sumble.com/l/org/1xuPOsiV35taO/teams,0.0,https://sumble.com/l/org/YUFcDCiT3zgTP/teams,121000000,80000000,series_b,2026-02-17,113,,,braintrustdata.com,unallocated,0,12,2,23,,,
1407425,braintrust-data,Braintrust,braintrustdata.com,US,Professional Services,136,80,8,0,1,digital_native|is_ai_native|b2b|is_venture_backed|professional_services,1,0,1,1,4.0,https://sumble.com/l/org/VQlYuaTjy5mhg/people,0.0,,42.0,https://sumble.com/l/org/QYsUitYFoS9qB/people,20.0,https://sumble.com/l/org/QYsUitYFoS9qB/trends/job_functions_people,23.0,https://sumble.com/l/org/43BMZuK5YNF4/people,0.0,,4.0,https://sumble.com/l/org/BOVp1RpqxX4G/people,3.0,https://sumble.com/l/org/BOVp1RpqxX4G/trends/job_functions_people,6.0,https://sumble.com/l/org/R6awsMXybNccH/people,5.0,https://sumble.com/l/org/R6awsMXybNccH/trends/job_functions_people,1.0,https://sumble.com/l/org/rqeamBvswyWHz/teams,0.0,https://sumble.com/l/org/UchnIKwND25Xl/teams,1.0,https://sumble.com/l/org/7fjVTrlF2RO99/teams,0.0,https://sumble.com/l/org/1xuPOsiV35taO/teams,0.0,https://sumble.com/l/org/YUFcDCiT3zgTP/teams,0.0,https://sumble.com/l/org/BOVp1RpqxXa6y/jobs,0.0,https://sumble.com/l/org/XlmszZAEZGytc/jobs,0.0,https://sumble.com/l/org/wgCThJJg46Kjd/jobs,0.0,https://sumble.com/l/org/tCyKNGs4tLQci/jobs,2.941,https://sumble.com/l/org/VQlYuaTjy5mhg/people,30.882,https://sumble.com/l/org/QYsUitYFoS9qB/people,16.912,https://sumble.com/l/org/43BMZuK5YNF4/people,2.941,https://sumble.com/l/org/BOVp1RpqxX4G/people,4.412,https://sumble.com/l/org/R6awsMXybNccH/people,12.5,https://sumble.com/l/org/rqeamBvswyWHz/teams,0.0,https://sumble.com/l/org/UchnIKwND25Xl/teams,12.5,https://sumble.com/l/org/7fjVTrlF2RO99/teams,0.0,https://sumble.com/l/org/1xuPOsiV35taO/teams,0.0,https://sumble.com/l/org/YUFcDCiT3zgTP/teams,121000000,80000000,series_b,2026-02-17,113,,,braintrust.dev,allocated,0,12,2,23,,,
2743,braze,Braze,braze.com,GB,Scientific and Technical Services,2006,2056,417,0,0,digital_native|is_public_company|b2b,1,0,1,0,50.0,https://sumble.com/l/org/HokxifU0sPr/people,0.22,https://sumble.com/l/org/HokxifU0sPr/trends/job_functions_people,397.0,https://sumble.com/l/org/WmuP7VyFCec/people,0.194,https://sumble.com/l/org/WmuP7VyFCec/trends/job_functions_people,203.0,https://sumble.com/l/org/V7eaTjy5gf/people,0.104,https://sumble.com/l/org/V7eaTjy5gf/trends/job_functions_people,45.0,https://sumble.com/l/org/ljLSyCf8ur/people,0.179,https://sumble.com/l/org/ljLSyCf8ur/trends/job_functions_people,109.0,https://sumble.com/l/org/SelYTmV4nnk/people,0.261,https://sumble.com/l/org/SelYTmV4nnk/trends/job_functions_people,28.0,https://sumble.com/l/org/LIolhY9acNU/teams,25.0,https://sumble.com/l/org/vWDEAmtk6Fk/teams,11.0,https://sumble.com/l/org/o2gLXG0a2ii/teams,0.0,https://sumble.com/l/org/RABMXybNiZP/teams,1.0,https://sumble.com/l/org/NHidDPN2J8h/teams,0.0,https://sumble.com/l/org/ljLSyCf8NPT/jobs,0.0,https://sumble.com/l/org/45AuK5YNcxu/jobs,0.0,https://sumble.com/l/org/8SFcNanoMYE/jobs,0.0,https://sumble.com/l/org/P1WhErYXZsS/jobs,2.493,https://sumble.com/l/org/HokxifU0sPr/people,19.791,https://sumble.com/l/org/WmuP7VyFCec/people,10.12,https://sumble.com/l/org/V7eaTjy5gf/people,2.243,https://sumble.com/l/org/ljLSyCf8ur/people,5.434,https://sumble.com/l/org/SelYTmV4nnk/people,6.715,https://sumble.com/l/org/LIolhY9acNU/teams,5.995,https://sumble.com/l/org/vWDEAmtk6Fk/teams,2.638,https://sumble.com/l/org/o2gLXG0a2ii/teams,0.0,https://sumble.com/l/org/RABMXybNiZP/teams,0.24,https://sumble.com/l/org/NHidDPN2J8h/teams,0,0,,,,,,braze.com,allocated,0,2,0,0,,,
15617,brex-5,Brex,brex.com,US,Finance and Insurance,1395,1503,197,0,0,digital_native|b2b|is_private_equity_owned,1,0,1,0,116.0,https://sumble.com/l/org/RqavMXybNkQI/people,2.135,https://sumble.com/l/org/RqavMXybNkQI/trends/job_functions_people,297.0,https://sumble.com/l/org/6atj2GR2wqI1/people,1.122,https://sumble.com/l/org/6atj2GR2wqI1/trends/job_functions_people,139.0,https://sumble.com/l/org/1kuUsiV35cW/people,0.782,https://sumble.com/l/org/1kuUsiV35cW/trends/job_functions_people,21.0,https://sumble.com/l/org/uzRhWVfjQBE/people,-0.045,https://sumble.com/l/org/uzRhWVfjQBE/trends/job_functions_people,41.0,https://sumble.com/l/org/W3M9P7VyF99q/people,-0.049,https://sumble.com/l/org/W3M9P7VyF99q/trends/job_functions_people,6.0,https://sumble.com/l/org/4nBPuK5YNc3x/teams,0.0,https://sumble.com/l/org/gCKloInkj8l4/teams,14.0,https://sumble.com/l/org/A9rW4ZhJGyBB/teams,0.0,https://sumble.com/l/org/QlsgtYFoSHJD/teams,0.0,https://sumble.com/l/org/wtCXJJg46KD1/teams,0.0,https://sumble.com/l/org/uzRhWVfjQROG/jobs,0.0,https://sumble.com/l/org/qeZ2OSTDWzod/jobs,0.0,https://sumble.com/l/org/v2JqEAmtk6FD/jobs,0.0,https://sumble.com/l/org/2pGeImNxFhLY/jobs,8.315,https://sumble.com/l/org/RqavMXybNkQI/people,21.29,https://sumble.com/l/org/6atj2GR2wqI1/people,9.964,https://sumble.com/l/org/1kuUsiV35cW/people,1.505,https://sumble.com/l/org/uzRhWVfjQBE/people,2.939,https://sumble.com/l/org/W3M9P7VyF99q/people,3.046,https://sumble.com/l/org/4nBPuK5YNc3x/teams,0.0,https://sumble.com/l/org/gCKloInkj8l4/teams,7.107,https://sumble.com/l/org/A9rW4ZhJGyBB/teams,0.0,https://sumble.com/l/org/QlsgtYFoSHJD/teams,0.0,https://sumble.com/l/org/wtCXJJg46KD1/teams,0,0,,,,,,brex.com,allocated,0,9,6,903,,,
